,disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,name,party,min_value
1543,2020,2020-03-10,2020-02-18,,VPU,vanguard utilities etf,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016198.pdf,False,"Conaway, K. Michael",Republican,15001
1544,2020,2020-03-10,2020-02-25,,VPU,vanguard utilities etf,purchase,"$50,001 - $100,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016198.pdf,False,"Conaway, K. Michael",Republican,50001
1545,2020,2020-03-10,2020-02-18,self,AON,aon plc class a ordinary shares,purchase,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016162.pdf,False,"Lofgren, Zoe",Democratic,1001
1546,2020,2020-03-10,2020-02-04,self,PLD,prologis inc ,exchange,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016162.pdf,False,"Lofgren, Zoe",Democratic,1001
1547,2020,2020-03-10,2020-02-18,self,TMUS,t mobile us inc ,purchase,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016162.pdf,False,"Lofgren, Zoe",Democratic,1001
1548,2020,2020-03-10,2020-03-04,self,GOOG,alphabet inc class c capital stock,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016213.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1549,2020,2020-03-10,2020-02-21,self,CSCO,cisco systems inc ,sale_full,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016213.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1550,2020,2020-03-10,2020-02-21,self,SH,proshares short s p500,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016213.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1551,2020,2020-03-10,2020-02-27,self,SH,proshares short s p500,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016213.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1552,2020,2020-03-10,2020-03-05,self,BA,boeing company,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1553,2020,2020-03-10,2020-02-19,self,CSCO,cisco systems inc ,sale_full,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1554,2020,2020-03-10,2020-02-27,self,SH,proshares short s p500,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1555,2020,2020-03-10,2020-02-25,self,RUN,sunrun inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1556,2020,2020-03-10,2020-02-26,self,RUN,sunrun inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1557,2020,2020-03-10,2020-02-27,self,RUN,sunrun inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1558,2020,2020-03-10,2020-03-04,self,TMUS,t mobile us inc ,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1559,2020,2020-03-10,2020-03-06,self,SPCE,virgin galactic holdings inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1560,2020,2020-03-10,2020-02-20,self,SPCE,virgin galactic holdings inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1561,2020,2020-03-10,2020-02-18,self,SPCE,virgin galactic holdings inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1562,2020,2020-03-10,2020-02-20,self,VSLR,vivint solar inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016214.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1563,2020,2020-03-10,2020-02-07,,CTRCF,centrotec sustainable ag brilon ordinary shares,purchase,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016171.pdf,False,"Welch, Peter",Democratic,1001
1564,2020,2020-03-10,2020-02-28,,CHD,church dwight company inc ,purchase,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016171.pdf,False,"Welch, Peter",Democratic,1001
1565,2020,2020-03-10,2020-02-19,,FTDR,frontdoor inc ,purchase,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016171.pdf,False,"Welch, Peter",Democratic,1001
1566,2020,2020-03-10,2020-02-27,,QGEN,qiagen n v common shares,purchase,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016171.pdf,False,"Welch, Peter",Democratic,1001
1567,2020,2020-03-10,2020-02-13,,,swedencare ab,purchase,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016171.pdf,False,"Welch, Peter",Democratic,1001
1568,2020,2020-02-16,2020-01-16,self,SH,proshares short s p500,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016066.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1569,2020,2020-02-16,2020-01-16,self,SH,proshares short s p500,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016067.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1570,2021,2021-08-17,2021-07-06,,AAPL,apple inc,sale_full,"$100,001 - $250,000",Hon. Sara Jacobs,CA53,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019344.pdf,False,"Jacobs, Sara",Democratic,100001
1571,2021,2021-08-17,2021-07-22,joint,MBB,ishares trmbd etf,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,1001
1572,2021,2021-08-17,2021-07-22,joint,IGLB,ishares tr 10 yr invt grace co,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,1001
1573,2021,2021-08-17,2021-07-22,joint,IEMG,ishares inc core msci emerging,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,1001
1574,2021,2021-08-17,2021-07-22,joint,EMXC,ishares inc msci emerging mkt,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,1001
1575,2021,2021-08-17,2021-07-22,joint,IBDP,ishares tr bonds dec 2024 ter,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,1001
1576,2021,2021-08-17,2021-07-22,joint,IBTD,ishares ibonds dec 2023 term t,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,1001
1577,2021,2021-08-17,2021-07-22,joint,MDYG,spdr ser tr s p 400 mid cap gr,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,1001
1578,2021,2021-08-17,2021-07-22,joint,MDYV,spdr ser tr s p 00 mid cap va,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,1001
1579,2021,2021-08-17,2021-07-29,dependent,LCGFX,william blair large cap growth,purchase,"$50,001 - $100,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,50001
1580,2021,2021-08-17,2021-07-29,dependent,SGIIX,first eagle global fund class,sale_full,"$50,001 - $100,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,False,"Fleischmann, Charles J. ""Chuck""",Republican,50001
1581,2021,2021-08-03,2020-03-17,,AMZN,amazon com inc,sale_full,"$15,001 - $50,000",Hon. Cheri Bustos,IL17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019001.pdf,False,"Bustos, Cheri",Democratic,15001
1582,2021,2021-08-03,2020-03-17,,LHX,l3harris technologies inc,sale_partial,"$15,001 - $50,000",Hon. Cheri Bustos,IL17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019001.pdf,False,"Bustos, Cheri",Democratic,15001
1583,2021,2021-08-03,2020-03-24,,MA,mastercard incorporated,sale_full,"$15,001 - $50,000",Hon. Cheri Bustos,IL17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019001.pdf,False,"Bustos, Cheri",Democratic,15001
1584,2021,2021-08-03,2021-06-30,,CDK,cdk global inc,sale_full,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,False,"Frankel, Lois",Democratic,1001
1585,2021,2021-08-03,2021-06-26,,CLX,clorox company,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,False,"Frankel, Lois",Democratic,1001
1586,2021,2021-08-03,2021-06-30,,DUK,duke energy corporation,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,False,"Frankel, Lois",Democratic,1001
1587,2021,2021-08-03,2021-07-14,,DD,dupont de nemours inc,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,False,"Frankel, Lois",Democratic,1001
1588,2021,2021-08-03,2021-07-14,,FISV,fiserv inc,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,False,"Frankel, Lois",Democratic,1001
1589,2021,2021-08-03,2021-06-30,,RHHBY,roche holdings ag basel american depositary shares,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,False,"Frankel, Lois",Democratic,1001
1590,2021,2021-08-03,2021-07-02,,RGLD,royal gold inc,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,False,"Frankel, Lois",Democratic,1001
1591,2021,2021-08-03,2021-07-01,,RGLD,royal gold inc,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,False,"Frankel, Lois",Democratic,1001
1592,2021,2021-08-03,2021-06-30,,RGLD,royal gold inc,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,False,"Frankel, Lois",Democratic,1001
1593,2021,2021-08-03,2021-03-31,self,BAC,bank of america corporation,sale_full,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1594,2021,2021-08-03,2021-03-31,,FNF,fnf group of fidelity national financial inc,purchase,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1595,2021,2021-08-03,2021-03-31,,ICE,intercontinental exchange inc,purchase,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1596,2021,2021-08-03,2021-03-31,self,ICE,intercontinental exchange inc,purchase,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1597,2021,2021-08-03,2021-03-31,self,LSXMK,liberty media corporation series c liberty sirusxm,purchase,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1598,2021,2021-08-03,2021-03-31,self,FUND,sprott focus trust inc closed end fund,purchase,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1599,2021,2021-08-03,2021-03-31,,FUND,sprott focus trust inc closed end fund,purchase,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1600,2021,2021-08-03,2021-03-31,,STLA,stellantis nv common shares,sale_full,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1601,2021,2021-08-03,2021-03-31,self,STLA,stellantis nv common shares,sale_full,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1602,2021,2021-08-03,2021-01-19,self,STLA,stellantis nv common shares,exchange,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1603,2021,2021-08-03,2021-01-19,,STLA,stellantis nv common shares,exchange,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1604,2021,2021-08-03,2021-03-31,,WFC,wells fargo company,sale_full,"$1,001 - $15,000",Hon. August Lee Pfluger,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019227.pdf,False,"Pfluger, August",Republican,1001
1605,2020,2020-02-02,2020-01-21,self,DEACU,diamond eagle acquisition corp unit,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014984.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1606,2020,2020-02-02,2020-01-21,self,DEACU,diamond eagle acquisition corp unit,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014985.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1607,2020,2020-02-02,2020-01-22,self,BA,boeing company,sale_full,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014986.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1608,2020,2020-03-04,2020-02-19,,PG,procter gamble company,purchase,"$1,001 - $15,000",Hon. Lloyd Doggett,TX35,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016163.pdf,False,"Doggett, Lloyd",Democratic,1001
1609,2020,2020-03-04,2020-02-14,,BGFV,big 5 sporting goods corporation,purchase,"$1,001 - $15,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016167.pdf,False,"Mast, Brian J.",Republican,1001
1610,2020,2020-03-04,2020-02-14,,PSNL,personalis inc ,purchase,"$15,001 - $50,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016167.pdf,False,"Mast, Brian J.",Republican,15001
1611,2020,2020-03-04,2020-02-14,,SDC,smiledirectclub inc ,purchase,"$1,001 - $15,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016167.pdf,False,"Mast, Brian J.",Republican,1001
1612,2020,2020-03-04,2020-02-07,,UBER,uber technologies inc ,sale_full,"$15,001 - $50,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016167.pdf,False,"Mast, Brian J.",Republican,15001
1613,2021,2021-09-05,2021-08-25,joint,D,dominion energy inc,sale_partial,"$1,001 - $15,000",Hon. Gerald E. Connolly,VA11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019428.pdf,False,"Connolly, Gerald E.",Democratic,1001
1614,2021,2021-09-05,2021-08-25,,LDOS,leidos holdings inc,sale_partial,"$15,001 - $50,000",Hon. Gerald E. Connolly,VA11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019428.pdf,False,"Connolly, Gerald E.",Democratic,15001
1615,2021,2021-09-05,2021-08-25,,SAIC,science applications international corporation,sale_partial,"$1,001 - $15,000",Hon. Gerald E. Connolly,VA11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019428.pdf,False,"Connolly, Gerald E.",Democratic,1001
1616,2020,2020-07-07,2020-07-02,joint,,adyen n v adr,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016905.pdf,False,"Gianforte, Greg",Republican,15001
1617,2020,2020-07-07,2020-06-29,joint,CXW,corecivic inc ,sale_full,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016905.pdf,False,"Gianforte, Greg",Republican,50001
1618,2020,2020-07-07,2020-06-30,joint,STAY,extended stay america inc paired shares,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016905.pdf,False,"Gianforte, Greg",Republican,50001
1619,2020,2020-07-07,2020-07-01,joint,STAY,extended stay america inc paired shares,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016905.pdf,False,"Gianforte, Greg",Republican,50001
1620,2020,2020-07-07,2020-07-01,joint,ZBRA,zebra technologies corporation class a,sale_partial,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016905.pdf,False,"Gianforte, Greg",Republican,50001
1621,2020,2020-07-07,2020-06-02,,,columbia mo sch dist ref ser b unltd tax 5 0 due 03 01 2025,purchase,"$15,001 - $50,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,15001
1622,2020,2020-07-07,2020-06-01,,CMCSA,comcast corporation class a,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,1001
1623,2020,2020-07-07,2020-06-17,,,discover finl svs var rt perp mat dtd 06 22 2020,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,1001
1624,2020,2020-07-07,2020-06-05,,HON,honeywell international inc ,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,1001
1625,2020,2020-07-07,2020-06-08,,HON,honeywell international inc ,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,1001
1626,2020,2020-07-07,2020-06-08,,PHG,koninklijke philips n v ny registry shares,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,1001
1627,2020,2020-07-07,2020-06-29,,,met gov't nashville davidson cnty tn ref ser a unltd tax 5 0 due 07 01 2023,purchase,"$15,001 - $50,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,15001
1628,2020,2020-07-07,2020-06-08,,PGR,progressive corporation,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,1001
1629,2020,2020-07-07,2020-06-01,,DGX,quest diagnostics incorporated,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,1001
1630,2020,2020-07-07,2020-06-02,,SNE,sony corporation,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016896.pdf,False,"Phillips, Dean",Democratic,1001
1631,2020,2020-07-07,2020-06-22,,MSI,motorola solutions inc ,purchase,"$1,001 - $15,000",Hon. Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016902.pdf,False,"Wittman, Robert J.",Republican,1001
1632,2020,2020-07-07,2020-06-22,,PNC,pnc financial services group inc ,sale_full,"$1,001 - $15,000",Hon. Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016902.pdf,False,"Wittman, Robert J.",Republican,1001
1633,2020,2020-05-02,2020-04-17,self,DEACU,diamond eagle acquisition corp unit,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016522.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1634,2020,2020-05-02,2020-04-20,self,DEACU,diamond eagle acquisition corp unit,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016522.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1635,2020,2020-05-02,2020-04-21,self,DEACU,diamond eagle acquisition corp unit,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016522.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1636,2020,2020-05-02,2020-04-17,self,SH,proshares short s p500,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016522.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1637,2020,2020-05-02,2020-04-17,self,BX,the blackstone group inc class a,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016522.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1638,2020,2020-05-02,2020-04-20,self,ECL,ecolab inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016523.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1639,2020,2020-05-02,2020-04-20,self,ECL,ecolab inc ,sale_full,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016523.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1640,2020,2020-05-02,2020-04-17,self,SH,proshares short s p500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016523.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1641,2020,2020-05-02,2020-04-17,self,BX,the blackstone group inc class a,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016523.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1642,2020,2020-05-02,2020-04-17,self,DEACU,diamond eagle acquisition corp unit,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1643,2020,2020-05-02,2020-04-20,self,DEACU,diamond eagle acquisition corp unit,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1644,2020,2020-05-02,2020-04-21,self,DEACU,diamond eagle acquisition corp unit,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,False,"Lowenthal, Alan S.",Democratic,1001
1645,2020,2020-05-02,2020-04-17,self,SH,proshares short s p500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,True,"Lowenthal, Alan S.",Democratic,1001
